gengxin,id,title,zuozhe
07-02,002023,大阳线也无法改变周线六连阴记录,"
春眠不??
"
07-02,002023,涨少跌多，海特高新超级垃圾股,"
财友cjxqjkbw
"
07-01,002023,底部随时会超低反弹,"
袁寄灵
"
07-01,002023,唱多一多起来，这股就不妙了！,"
伤心狼
"
07-01,002023,海特高新军用高端芯片使《中国反隐身雷达走进4.0时代 国产芯片助力性能更强》,"
众望所归
"
06-28,002023,求你们啦先别涨啊我亏的多让我下周补补仓吧,"
凉薄对峙
"
06-28,002023,设置886，是个dog托,"
小猫牵大牛
"
06-28,002023,各位大姐大哥小妹小弟们行行好吧别向上拉啦让我下周补点仓吧,"
财友nkorcoza
"
06-28,002023,海特高新价值将超越动力电池价值龙头股的2倍以上才符合市场需求逻辑,"
财友秋英
"
06-27,002023,怎么看着像拉高出货呢？,"
dolfnpwljk
"
06-27,002023,本人又回来了，明天回抽可以试探建仓。,"
笃鸿哲
"
06-27,002023,港资进场，详细请打开看,"
财友vjlsysyb
"
06-27,002023,闲人你出来 今天低开咋办,"
DonEdmund
"
06-11,002023,一刀二汤三糖 要赚先分清吃糖吃肉,"
财友qthcyksw
"
06-11,002023,002023满仓干了，躺下休息！,"
财友ejkmxcrf
"
06-11,002023,海特高新这样的垃圾股最多也就值10块钱,"
ArthurDoroth
"
06-11,002023,国内第一条即将量产的高端芯片公司，股价在12元都没有主力进场扫货，太不可理解了！,"
财友ulaaiwrj
"
06-11,002023,作假了，起码到9块才超跌,"
实梦秋
"
06-10,002023,研究撤出和准备即将撤出此股的兄弟姐妹们，下周一开始，跟我买进独角兽板块中的潜力股，你知不知道？,"
财友ibkqynkf
"
06-10,002023,化合物半导体乃稀缺之物也！,"
泡泡猪
"
06-10,002023,独角兽带来机会 本轮回调的强势行情,"
夙秋柳
"
06-09,002023,有高手解答吗，海特高新RK三安光电那家化合物半导体技术更先进.那家会更早正式量产。,"
抿嘴巧笑
"
06-09,002023,海特高新无论是出货还是挖坑，目前看下周会有反弹,"
袭运发
"
06-08,002023,苐一目標16元,"
财友dtk39523
"
06-07,002023,随便聊聊今天的走势,"
IreneJeremy
"
06-07,002023,?内幕重磅?海特高新最新趋势及賣買点提前揭晓！如何盈利看完再做判断f,"
年元柳
"
06-07,002023,明天不涨停，我退出股市。,"
JACKYMC
"
06-05,002023,12.9均价，上午半天换手2.66%,"
财友忆雪
"
06-05,002023,来个涨停？,"
没有糖吃的孩
"
06-01,002023,兄弟我现在满仓等待暴跌。,"
财友kebviqpt
"
06-01,002023,这股基本废了！,"
挂冠求去
"
06-01,002023,航天长风涨停！,"
友妙之
"
05-31,002023,看看资金流出五千万，是谁给机会庄家出的，醒醒吧,"
越巧荷
"
05-31,002023,想买的，奉劝一句，不企稳千万别动。,"
鹿伏鹤行
"
05-28,002023,多家券商将海特高新折算率调整为0,"
财友qmkjbjxq
"
05-27,002023,话说海威华芯,"
财友傲白
"
05-27,002023,惊天动地 （啥也别想）上车的耐心等待 没上车,"
伦永逸
"
05-27,002023,海特高新一一一一一一一一如何走？,"
财友yrjfsapi
"
05-26,002023,为什么我买股票不赚钱？,"
宏惜萍
"
05-26,002023,从台湾稳懋市值看海特高新，给唱多一点提醒！,"
葛睿文
"
05-25,002023,海特股友们，要知足了，看看外面的世界跌得多惨！,"
隋依玉
"
05-25,002023,这上上下下的，小心脏受不了啊,"
瑜杰
"
05-25,002023,下午涨停。朋友们千万不要错过。,"
辟莘莘
"
05-25,002023,今天芯片板块跌幅较大，如果海特是真的有料，自然不会惧怕大盘指数回调。,"
财友xzvjailo
"
05-23,002023,我怎么老是死在爆发的山脚，每次都是吃几个点就拿不住了，高手们给点建议,"
财友ftshywpi
"
05-23,002023,买股就买唯一性．,"
锺离元冬
"
05-23,002023,马后炮,"
艺丹
"
05-22,002023,又要收：13.48……,"
NancyDuncan
"
05-22,002023,感谢对海特高新不离不弃的股友们，必有后福！,"
桐沙羽
"
05-22,002023,老人儿还有在的吗？不会全跑了吧。在的回复下。,"
财友初阳
"
05-22,002023,海特高新，全仓杀入!不留遗憾！,"
财友tylwtcto
"
05-22,002023,光刻机算个屁，,"
表晶灵
"
05-18,002023,海威华芯公告，消防招标了。。。,"
费芷文
"
05-18,002023,内部绝密下周停牌，今天最好的买入机会了。出来就是翻2倍，赶紧上车了,"
StevenLloyd
"
05-17,002023,这形态走得真丑,"
HunterLeigh
"
05-17,002023,主力控盘牛逼；今天均价13.48元收盘。谐音13.48什么意思？为主力点赞,"
财友jcuscqcp
"
05-17,002023,最后的上车机会,"
arms
"
05-17,002023,大换手率，资金量逐步放大！满仓融资，今年换车，主力来一辆宝马730,"
JudyEllen
"
05-16,002023,海威华芯值30,"
财友telibjcw
"
05-16,002023,成功踢了10个点……,"
财友mkzczeti
"
05-16,002023,5万股微利卖出,"
鄞红雪
"
05-05,002023,洗盘结束,"
追逐阳光_n6r
"
05-04,002023,中国希望之芯，中国唯一，股价能值多少钱？,"
目瞪口歪
"
05-04,002023,据我观察挂单情况，,"
财友jelmutaa
"
05-04,002023,涨停板进行曲……,"
宫晴曦
"
05-03,002023,这个股我还亏3点，明天再来个波段解套,"
JaneBecky
"
05-03,002023,庄托们。出来说二句吧！,"
濮雅可
"
05-03,002023,军事安全特殊性中国的飞机导弹等军用芯片一直未用过进口芯片。所以我国002023海,"
涂不拾遗
"
05-03,002023,专抓屁股的，你师父两天连吃两个涨停板,"
嘉吉星
"
09-19,002297,19万手封单几分钟变成6.8万，自己想想,"
暴雪绿
"
09-19,002297,托单出货行情,"
wenlu_010010
"
09-18,002297,快跑！！放量出货,"
财友fiuhycrl
"
09-18,002297,这量，多空火力好猛，拭目以待,"
腾鹏海
"
08-17,002297,不是军民融合吗？不是长沙吗,"
财友fypmbsgu
"
08-15,002297,明天会不会高开低走开始减持那5%？,"
FredericaLat
"
08-15,002297,今天走势很奇怪 一种很陌生的感觉 大家有发现什么问题吗,"
郜博涛
"
08-13,002297,这句话是重点：减持原因：根据相关国有资产管理部门的相关要求,"
谎言.也许
"
08-13,002297,集合竞价，大宗交易减持，说实话，99%会是大宗交易减持，至于谁接盘倒是关键！这价,"
柴咸英
"
08-13,002297,嘿嘿，这票我一直观注，真进票的底部来了！,"
门余馥
"
08-01,002297,博云新材一群亏货拼命看空不如看看自己的账户亏了多少。,"
KerrJack
"
07-13,002297,试盘！,"
财友iiocwaad
"
06-25,002297,越安安静，爆发的越大！耐心持股！,"
阚秋柔
"
06-25,002297,功夫不好不要大力买入,"
故事動聽
"
06-23,002297,‘抄底机会，买买买’ 。你把屎还没吃够？！！,"
财友nqgvmfwo
"
06-22,002297,反弹,"
财友353x1h5n
"
05-08,002297,博云新材：博云汽车82.59%股权挂牌价格下调至7412万元,"
公告点评
"
05-03,002297,弟兄们，上次增发价8.38锁定期3年,"
财友rfxnarkd
"
05-03,002297,大盘低开高走下午创收盘新高,"
革慕卉
"
05-02,002297,方大碳素已经起步,"
财友芮欣
"
05-02,002297,有钱难买牛回头，牛市要敢于持股待涨,"
律嘉美
"
04-19,002297,000768中航飞机有长线资金在操作？,"
舍身崖
"
04-19,002297,感谢各位股友的挂念！,"
梦弘新
"
04-18,002297,股友们，芯片概念牛气冲天，先去000670,"
mcugpguaxf
"
04-18,002297,先做600100同方股份，回来做博云新材。,"
巫雨南
"
04-17,002297,五个二货 老子今天割肉了 高兴去吧,"
凭新竹
"
04-17,002297,跟着无禄居士老师做T.天天有有肉吃。,"
财友lmhhfswm
"
04-13,002297,这股被高度控盘了,"
财友善和
"
04-13,002297,走势这么垃圾，估计公司目前业绩又岀现严重亏损，要退市，超大户全部岀逃比ST退市股还烂,"
日新月著
"
04-13,002297,20日均线8.77摸一下？,"
阮白容
"
04-12,002297,弟兄们，博云跌到哥的心里价位，哥还会买回来,"
情怀杀手
"
04-12,002297,今天走对了 幸好走了,"
吹入眉梢
"
04-12,002297,走了 换个 爱乐达,"
罗可儿
"
04-12,002297,买入，做T,"
财友ywclyxoc
"
04-11,002297,你这条虫，早就知道你了。,"
AntoniaEmily
"
04-11,002297,911，正式发起反击战吧 明天高开高走,"
财友飞烟
"
04-11,002297,博云新材碳纤维高温纳米材料都是为大飞机军工航天准备的龙头归来20元股价可以是正常,"
财友rytazpjn
"
04-11,002297,博云没有融资盘，机构砸出是自己的钱，反复折腾无非是要散户手中的筹码。,"
十二卿
"
04-11,002297,博云新材调整已经开始耐心等待8.50的机会,"
季凝绿
"
04-10,002297,从来没见过这么一群人,"
DoreenHarris
"
04-10,002297,今晚没有公告 明天请准备资金抄底！！！,"
财友dlzjmgjf
"
04-10,002297,大单压！,"
财友wncjlijo
"
04-10,002297,可举报：频繁挂单和撤单操纵股票市场价格的违法行为。,"
南街戏子
"
04-09,002297,超大户，大户，中大户全部净卖出，都在出逃,"
心有翅膀
"
04-09,002297,大飞机只能买米国波音和欧洲空客，国家队对中国大飞机没信心吗？,"
股市夜绿
"
04-04,002297,对美国商品加税 博云都占了 飞机 汽车零部件,"
淦俊智
"
04-04,002297,我真没见过这种走势的股票,"
瑒瑒
"
04-04,002297,撤退。谢谢主力。,"
原来只是一场
"
04-04,002297,今天会涨停不,"
皇芳苓
"
04-03,002297,会做星球也没用，关键赚钱,"
图门和歌
"
04-03,002297,起飞,"
财友whvfpqbq
"
04-03,002297,年报透露增持路径 高新技术公司成“国家队”新宠 随着A股上市公司2017年年报的,"
盍明旭
"
03-31,002297,弟兄们，说起来容易做起来难,"
皇芳苓
"
03-31,002297,弟兄们，今天来谈谈博云,"
DavidSimon
"
03-30,002297,幸亏跑得快 向下跳了,"
朋雅秀
"
03-30,002297,三千万可以直接封板,"
磨鸿风
"
03-30,002297,今天庄家好像一直在8.9那里出货,"
财友hazsregk
"
03-30,002297,实在是看不下去了，不得不说几句！,"
高傲菇凉
"
03-28,002297,要跑的赶紧跑，1950见！,"
财友fkkjhitg
"
03-28,002297,明天准备好钞票钞票，过几天变成金子！,"
MarinaFinger
"
03-28,002297,快快快快跑,"
BertramNoah
"
03-28,002297,今天加仓做差价！！,"
撩情
"
03-27,002297,尾盘胜利清仓2.8W股，不贪了,"
IsaacColclou
"
03-27,002297,今晚年报公布2017亏损6000万，今天买进的明天要死翘翘了。,"
皇芳苓
"
03-27,002297,明显在出货。小心。,"
股市秋华
"
03-27,002297,再见了 庄家 周游世界了,"
刮骨吸髓
"
03-27,002297,唱空的！！！我保证主力明天高开2个点左右，9.26买不到了！！,"
财友tbkhupxn
"
03-26,002297,这消息会涨停吗？,"
BruceHarring
"
03-26,002297,垃圾票，明天都要止损,"
斐坚白
"
03-23,002297,今天买上的有福了!,"
乐正冰彦
"
03-23,002297,秒板厉害了我的国,"
水木婉清
"
03-23,002297,只能低着头高价买老外的飞机，国产飞机是垃圾吗？,"
季蕊珠
"
03-23,002297,散户们不要进场，没到时候，这会进场的全会被套，主力逆势而为，吸引跟风，就是为了自救。短线的请谨慎！,"
财友fiavermw
"
03-22,002297,明天上涨至少5个点,"
冉韶华
"
03-22,002297,大家好，博云新材放长线钓大鱼,"
财友pofekhdx
"
03-22,002297,这价格我只能用抢来行动了,"
答瑞灵
"
03-21,002297,我中午发帖，你们注意了么下午要大跌,"
财友tdlesnfc
"
03-21,002297,下午有5个点涨幅，坚决守仓。,"
ClydeCamp
"
03-21,002297,谁还没走？,"
EdenGallache
"
03-16,002297,警惕点，st后砍到3块,"
潭春柔
"
03-16,002297,这些跑短的人，很讨厌的,"
ArmstrongSai
"
03-15,002297,博云欠大家一下板，，，，，，，，一个板，必须等,"
公叔芳华
"
03-15,002297,弟兄们，哥来了，现7.9买入,"
嘉吉星
"
03-15,002297,有些票就是这样卖掉之后不要回头,"
财友霞辉
"
03-14,002297,问大家一个问题，这区间的价位是机遇大于风险？还是风险大于机遇？,"
向鸿福
"
03-14,002297,博云主力今天回踩，要一段时间才涨。 年前一直在博云进驻的原庄家和他们的儿女已快要,"
财友unmchlgg
"
03-14,002297,跌跌跌，跌到5块下最好,"
我先整理个发
"
03-14,002297,老股民来了，反弹未完，没有一次上5个点以上的都没算反弹出货。今天明天两天有一波。大家等着，立贴为证,"
赤巧夏
"
03-13,002297,为啥我一买这个股，总裁就辞职了呢？是我名字太帅了吗？,"
我先整理个发
"
03-05,002297,苏联进口大口径重炮 明天运抵博云新材 夷平10。15山头...,"
财友izpwygdk
"
03-03,002297,低能垃圾庄家周一会在7.5到7.55之间收盘，不过后面最低会打的7左右。,"
一坐之间
"
03-03,002297,丁磊：A股莫名其妙就停牌很不可思议网易在纳斯达克上市18年来，从来没有停过牌，也不能随意停,"
和绮云
"
03-02,002297,又收星，周一还会上攻？！,"
梦妓
"
03-02,002297,博云下周一一公告收购6%股权，下周一开门涨停,"
悬鞀设铎
"
02-28,002297,黑心庄家，不要怪我把你底牌说出来，今天下午收盘可能在7.5到7.46之间。,"
股市昊苍
"
02-28,002297,预测今天继续反弹,"
王向明
"
02-27,002297,这鸟股真不能玩！,"
介书竹
"
02-27,002297,早盘卖出中文在线，买入博云新材，天天做短线,"
财友tbnyelpu
"
02-27,002297,谢谢，赚了3%，我不贪心，走人！,"
一路西游QQ
"
02-13,002297,中国原油期货上市挑战美元地位 美媒称投资前景诱人,"
酒神一诺
"
04-15,300696,坐等补缺口，50万资金已到位,"
财友ejfuxvon
"
04-12,300696,完了，快跑吧！,"
zzmmhtd
"
04-12,300696,波音飞机事件对爱乐达属于重大利空,"
充满忐忑
"
01-31,300696,破20，吊打死多。悲哀，谁之悲哀啊？无知，幻想害了他们自己。,"
财友cplbfmmw
"
01-31,300696,真佩服死多的勇气和无知。跌一半还嘴硬,"
旅游巴士
"
01-31,300696,小散些，还在买，想要买跌停啊,"
松听露
"
01-31,300696,在祟尚价值投资的今天，今年的业绩还有40%没有算进来，如果算进来的话不可能是这样的业绩的，,"
财友vmujdpfq
"
10-19,300696,军民融合！爱乐达起飞！,"
钟丽华
"
10-19,300696,当初忽悠中航收购的猪走了，现在本帅可以冒泡了,"
财友mhjgzzhh
"
10-19,300696,负责压盘爱乐达的恶人！撤退吧！别把筹码都丢了！,"
贲晴虹
"
10-17,300696,这点成交量，减持不容易啊,"
CarrEddie
"
07-20,300696,没有成交量的反弹就是无源之水无本之木。坚定做空。,"
谈笑風雲
"
07-20,300696,据说公司将发布中报业绩修正公告，改为增长40%-60%,"
季蕊珠
"
07-20,300696,696还有4周交易就迎来大量原始股东解禁,"
水清宁
"
06-21,300696,哈哈，昨天全仓卖了，等的就是今天下午。,"
弘融雪
"
06-21,300696,八倍不死，此股不涨！,"
镇令璟
"
06-07,300696,涨停涨停,"
财友lvtxjieb
"
06-07,300696,全仓买入，明天涨停！,"
股市夜绿
"
06-06,300696,收盘涨停,"
骆修真
"
06-06,300696,现在是比耐心的时候。,"
财友初晴
"
05-17,300696,股东大会不来点惊喜,"
qklfdptnro
"
05-02,300696,今日跌板收盘，到20元左右止跌，我预测的,"
PoppyFreeman
"
05-02,300696,流通股前十大股东都在吃进，不知道散户门怕什么,"
财友wmzejlwn
"
04-26,300696,这股票属于哪个版块,"
集如容
"
04-26,300696,今天最高点在73.09！！！,"
财友stcvdhvn
"
04-12,300696,明天低开5个点跌停板,"
窦蕙兰
"
04-12,300696,坚决看好爱了达，快速拉升后调整几天大家都等不及了吗？,"
MariaDefoe
"
04-12,300696,挨了达，今天走势最理想是涨幅不超过5个点，可能还是跌的,"
羽盼巧
"
04-11,300696,二点半开始拉升,"
剧其雨
"
04-11,300696,不要恋战，快卖，给你一个逃命点，后面继续跌，量是根本，不放量，没戏,"
展新曦
"
04-11,300696,87.5元的成本，锁仓半年不看股票，专心做生意,"
暴浩慨
"
04-11,300696,走了，换股，拉圾庄，真不知道脑子想什么。,"
字泰和
"
04-10,300696,以后的日子就是站岗放哨 一片哀鸣之声不堪入耳,"
eknesdilck
"
04-10,300696,出完货以后就是阴跌,"
财友昊明
"
04-10,300696,收盘价92.18元，拭目以待,"
禹书白
"
04-04,300696,#中美贸易摩擦##中美贸易摩擦# 500亿！商务部公告将对美大豆、汽车、飞机等产,"
司寇湛娟
"
